Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,58.86000061035156,59.08000183105469,58.380001068115234,58.65999984741211,57.07518005371094,556300
2023-07-27,59.11000061035156,59.2400016784668,58.380001068115234,58.529998779296875,56.94869613647461,453000
2023-07-28,59.0099983215332,59.189998626708984,58.34000015258789,58.869998931884766,57.279510498046875,619300
2023-07-31,59.150001525878906,59.33000183105469,58.439998626708984,58.63999938964844,57.05572509765625,4316100
2023-08-01,57.790000915527344,60.97999954223633,57.310001373291016,59.709999084472656,58.09681701660156,1097100
2023-08-02,59.18000030517578,59.18000030517578,57.7599983215332,58.08000183105469,56.51085662841797,688300
2023-08-03,57.68000030517578,58.38999938964844,57.380001068115234,57.77000045776367,56.209228515625,565200
2023-08-04,58.099998474121094,58.310001373291016,57.5,57.65999984741211,56.102203369140625,419400
2023-08-07,57.66999816894531,58.40999984741211,57.66999816894531,57.810001373291016,56.24814987182617,346600
2023-08-08,57.150001525878906,57.31999969482422,56.650001525878906,56.90999984741211,55.37246322631836,432500
2023-08-09,56.369998931884766,56.79999923706055,56.119998931884766,56.630001068115234,55.59827423095703,389900
2023-08-10,56.970001220703125,57.31999969482422,56.70000076293945,56.81999969482422,55.78480911254883,378900
2023-08-11,56.470001220703125,56.939998626708984,56.470001220703125,56.65999984741211,55.627723693847656,269400
2023-08-14,56.65999984741211,56.83000183105469,56.09000015258789,56.5099983215332,55.4804573059082,403600
2023-08-15,56.0099983215332,56.209999084472656,55.66999816894531,55.81999969482422,54.80303192138672,317400
2023-08-16,55.709999084472656,56.20000076293945,55.33000183105469,55.4900016784668,54.479042053222656,371300
2023-08-17,55.540000915527344,56.290000915527344,55.540000915527344,55.7400016784668,54.724491119384766,589900
2023-08-18,55.619998931884766,56.029998779296875,55.529998779296875,55.7599983215332,54.74412155151367,432400
2023-08-21,55.66999816894531,56.0099983215332,55.2599983215332,55.66999816894531,54.65576171875,435000
2023-08-22,55.720001220703125,56.119998931884766,55.36000061035156,56.02000045776367,54.999385833740234,389600
2023-08-23,56.18000030517578,56.18000030517578,55.68000030517578,55.88999938964844,54.87175369262695,242000
2023-08-24,55.72999954223633,56.47999954223633,55.72999954223633,55.93000030517578,54.91102600097656,292200
2023-08-25,56.33000183105469,56.72999954223633,56.029998779296875,56.56999969482422,55.53936767578125,291600
2023-08-28,56.849998474121094,57.540000915527344,56.849998474121094,57.13999938964844,56.09898376464844,420200
2023-08-29,57.310001373291016,58.02000045776367,57.02000045776367,57.939998626708984,56.88440704345703,371700
2023-08-30,57.93000030517578,58.459999084472656,57.66999816894531,58.2400016784668,57.1789436340332,442200
2023-08-31,58.220001220703125,58.45000076293945,57.279998779296875,57.45000076293945,56.40333557128906,442800
2023-09-01,57.91999816894531,57.91999816894531,57.41999816894531,57.54999923706055,56.50151062011719,375200
2023-09-05,57.09000015258789,57.09000015258789,55.599998474121094,55.66999816894531,54.65576171875,422200
2023-09-06,55.66999816894531,55.90999984741211,55.099998474121094,55.209999084472656,54.20414352416992,376400
2023-09-07,55.16999816894531,55.75,54.5,54.58000183105469,53.58562088012695,698900
2023-09-08,54.560001373291016,55.11000061035156,54.36000061035156,54.86000061035156,53.86051940917969,270700
2023-09-11,55.2400016784668,55.369998931884766,54.380001068115234,54.400001525878906,53.40890121459961,334400
2023-09-12,54.470001220703125,54.79999923706055,54.2599983215332,54.349998474121094,53.35980987548828,275300
2023-09-13,54.58000183105469,54.9900016784668,54.18000030517578,54.34000015258789,53.34999465942383,377300
2023-09-14,54.790000915527344,56.09000015258789,54.790000915527344,56.0,54.97975158691406,457000
2023-09-15,55.95000076293945,56.02000045776367,55.2599983215332,55.58000183105469,54.567405700683594,845100
2023-09-18,55.68000030517578,56.29999923706055,55.380001068115234,55.84000015258789,54.82266616821289,428900
2023-09-19,55.880001068115234,55.9900016784668,55.04999923706055,55.189998626708984,54.184505462646484,402500
2023-09-20,55.439998626708984,55.66999816894531,54.790000915527344,54.810001373291016,53.811431884765625,229500
2023-09-21,54.619998931884766,54.869998931884766,54.2599983215332,54.310001373291016,53.32054138183594,267700
2023-09-22,54.33000183105469,54.90999984741211,53.939998626708984,54.02000045776367,53.035823822021484,282900
2023-09-25,54.06999969482422,54.5099983215332,53.97999954223633,54.349998474121094,53.35980987548828,246300
2023-09-26,54.130001068115234,54.2400016784668,53.529998779296875,53.630001068115234,52.65292739868164,353600
2023-09-27,53.939998626708984,54.029998779296875,53.040000915527344,53.459999084472656,52.486026763916016,458000
2023-09-28,53.599998474121094,54.56999969482422,53.43000030517578,54.15999984741211,53.17327117919922,594400
2023-09-29,54.59000015258789,54.70000076293945,54.0099983215332,54.349998474121094,53.35980987548828,497500
2023-10-02,54.279998779296875,54.38999938964844,53.66999816894531,53.79999923706055,52.81983184814453,417700
2023-10-03,53.349998474121094,53.779998779296875,53.099998474121094,53.4900016784668,52.515480041503906,410600
2023-10-04,53.720001220703125,54.04999923706055,53.150001525878906,53.900001525878906,52.91801071166992,478000
2023-10-05,53.84000015258789,54.13999938964844,53.33000183105469,53.58000183105469,52.603843688964844,484000
2023-10-06,53.560001373291016,53.720001220703125,52.869998931884766,53.31999969482422,52.34857940673828,567300
