Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,204.83999633789062,205.97999572753906,200.86000061035156,203.0399932861328,203.0399932861328,2676100
2023-07-27,204.60000610351562,204.60000610351562,201.47999572753906,202.10000610351562,202.10000610351562,3367200
2023-07-28,203.91000366210938,204.57000732421875,202.25,203.3000030517578,203.3000030517578,2031400
2023-07-31,204.69000244140625,205.52999877929688,203.25,205.32000732421875,205.32000732421875,2346400
2023-08-01,211.38999938964844,219.89999389648438,211.0,219.0,219.0,5024400
2023-08-02,218.0800018310547,225.75999450683594,216.38999938964844,218.8699951171875,218.8699951171875,3603800
2023-08-03,217.74000549316406,219.44000244140625,215.63999938964844,217.10000610351562,217.10000610351562,2133200
2023-08-04,217.92999267578125,219.27999877929688,215.6999969482422,215.89999389648438,215.89999389648438,2043800
2023-08-07,217.32000732421875,221.72999572753906,217.0,221.08999633789062,221.08999633789062,1478500
2023-08-08,219.99000549316406,220.55999755859375,217.94000244140625,220.1999969482422,220.1999969482422,1593000
2023-08-09,219.91000366210938,220.55999755859375,216.9199981689453,217.8300018310547,217.8300018310547,1709300
2023-08-10,217.6199951171875,220.0399932861328,215.89999389648438,216.92999267578125,216.92999267578125,1314000
2023-08-11,217.69000244140625,219.72000122070312,217.0500030517578,218.36000061035156,218.36000061035156,1034200
2023-08-14,217.27999877929688,220.13999938964844,217.27000427246094,219.0399932861328,219.0399932861328,1274300
2023-08-15,217.8000030517578,218.63999938964844,216.7899932861328,217.94000244140625,217.94000244140625,965600
2023-08-16,218.0,219.89999389648438,216.0,216.08999633789062,216.08999633789062,1245500
2023-08-17,216.86000061035156,218.47000122070312,213.86000061035156,214.3800048828125,214.3800048828125,1092100
2023-08-18,212.74000549316406,216.27000427246094,212.10000610351562,214.64999389648438,214.64999389648438,1728600
2023-08-21,215.47999572753906,216.22999572753906,213.05999755859375,215.74000549316406,215.74000549316406,1342900
2023-08-22,217.11000061035156,217.83999633789062,215.33999633789062,217.2899932861328,217.2899932861328,1492900
2023-08-23,217.77000427246094,222.7899932861328,217.77000427246094,221.3000030517578,221.3000030517578,1757700
2023-08-24,221.8000030517578,224.17999267578125,220.7100067138672,220.91000366210938,220.91000366210938,2822600
2023-08-25,222.0,225.5,219.63999938964844,224.25,224.25,2433500
2023-08-28,224.22000122070312,227.6999969482422,224.16000366210938,226.24000549316406,226.24000549316406,1611300
2023-08-29,225.08999633789062,228.83999633789062,225.08999633789062,228.0800018310547,228.0800018310547,1392100
2023-08-30,229.0399932861328,230.22999572753906,227.9600067138672,230.0800018310547,230.0800018310547,1235500
2023-08-31,230.0,232.24000549316406,229.38999938964844,230.3699951171875,230.3699951171875,2040900
2023-09-01,231.44000244140625,233.97999572753906,231.17999267578125,233.6699981689453,233.6699981689453,1423100
2023-09-05,233.0,233.57000732421875,228.52999877929688,229.57000732421875,229.57000732421875,1614500
2023-09-06,229.57000732421875,232.5399932861328,229.13999938964844,231.61000061035156,231.61000061035156,1699300
2023-09-07,230.8000030517578,235.1999969482422,230.1199951171875,234.80999755859375,234.80999755859375,1751100
2023-09-08,234.44000244140625,236.19000244140625,233.8699951171875,236.1300048828125,236.1300048828125,1414700
2023-09-11,236.41000366210938,238.13999938964844,235.0,238.0399932861328,238.0399932861328,1539500
2023-09-12,236.9199981689453,240.44000244140625,225.63999938964844,227.89999389648438,227.89999389648438,5506800
2023-09-13,224.8000030517578,226.39999389648438,219.8699951171875,221.41000366210938,221.41000366210938,5816500
2023-09-14,223.39999389648438,224.44000244140625,221.1199951171875,222.14999389648438,222.14999389648438,2267700
2023-09-15,219.69000244140625,219.69000244140625,214.80999755859375,217.63999938964844,217.63999938964844,5062100
2023-09-18,217.27000427246094,221.6300048828125,216.41000366210938,219.14999389648438,219.14999389648438,2258400
2023-09-19,218.25,218.97000122070312,212.30999755859375,216.16000366210938,216.16000366210938,2551300
2023-09-20,217.44000244140625,220.22000122070312,214.33999633789062,214.64999389648438,214.64999389648438,1229400
2023-09-21,214.0,214.0,210.1300048828125,210.64999389648438,210.64999389648438,1937100
2023-09-22,209.77000427246094,214.17999267578125,209.02000427246094,212.66000366210938,212.66000366210938,2068300
2023-09-25,212.6699981689453,216.92999267578125,211.72999572753906,215.89999389648438,215.89999389648438,2133200
2023-09-26,214.47999572753906,215.4600067138672,210.61000061035156,211.07000732421875,211.07000732421875,1708300
2023-09-27,212.89999389648438,215.27000427246094,212.14999389648438,214.36000061035156,214.36000061035156,2033300
2023-09-28,213.6300048828125,217.33999633789062,213.07000732421875,215.52999877929688,215.52999877929688,1515700
2023-09-29,216.88999938964844,217.0,212.72999572753906,213.27999877929688,213.27999877929688,1315800
2023-10-02,213.44000244140625,214.61000061035156,207.94000244140625,210.24000549316406,210.24000549316406,1989400
2023-10-03,210.6999969482422,213.49000549316406,207.22999572753906,209.0500030517578,209.0500030517578,1676900
2023-10-04,208.85000610351562,210.35000610351562,206.5500030517578,209.33999633789062,209.33999633789062,1649700
2023-10-05,208.72000122070312,209.1300048828125,202.91000366210938,203.17999267578125,203.17999267578125,2983300
2023-10-06,204.0,211.6300048828125,202.83999633789062,210.19000244140625,210.19000244140625,2546300
2023-10-09,210.27999877929688,213.47000122070312,208.32000732421875,213.27999877929688,213.27999877929688,1721300
