Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,39.97999954223633,40.41999816894531,39.84000015258789,40.02000045776367,40.02000045776367,2071800
2023-07-27,39.88999938964844,40.040000915527344,39.04999923706055,39.2400016784668,39.2400016784668,2340400
2023-07-28,39.470001220703125,39.63999938964844,39.040000915527344,39.34000015258789,39.34000015258789,1671600
2023-07-31,39.599998474121094,39.689998626708984,39.27000045776367,39.38999938964844,39.38999938964844,4000600
2023-08-01,39.5,39.66999816894531,38.90999984741211,38.9900016784668,38.9900016784668,3017700
2023-08-02,38.77000045776367,38.810001373291016,38.220001220703125,38.619998931884766,38.619998931884766,4459200
2023-08-03,38.2599983215332,38.33000183105469,37.16999816894531,37.16999816894531,37.16999816894531,5332500
2023-08-04,36.970001220703125,37.349998474121094,36.029998779296875,36.29999923706055,36.29999923706055,5665900
2023-08-07,36.09000015258789,36.689998626708984,36.09000015258789,36.119998931884766,36.119998931884766,4115000
2023-08-08,36.040000915527344,36.52000045776367,35.72999954223633,36.47999954223633,36.47999954223633,4136100
2023-08-09,36.380001068115234,36.529998779296875,36.0099983215332,36.189998626708984,36.189998626708984,4600300
2023-08-10,36.4900016784668,36.779998779296875,36.20000076293945,36.29999923706055,36.29999923706055,2711700
2023-08-11,36.34000015258789,36.880001068115234,36.25,36.869998931884766,36.869998931884766,3956700
2023-08-14,36.79999923706055,36.970001220703125,36.63999938964844,36.86000061035156,36.86000061035156,5256300
2023-08-15,36.61000061035156,36.959999084472656,36.02000045776367,36.029998779296875,36.029998779296875,4151800
2023-08-16,36.189998626708984,36.38999938964844,35.959999084472656,36.2400016784668,36.2400016784668,2480800
2023-08-17,36.20000076293945,36.52000045776367,35.869998931884766,35.869998931884766,35.869998931884766,2310100
2023-08-18,35.779998779296875,36.33000183105469,35.779998779296875,36.16999816894531,36.16999816894531,2185800
2023-08-21,36.060001373291016,36.290000915527344,35.58000183105469,35.88999938964844,35.88999938964844,2251200
2023-08-22,35.959999084472656,36.15999984741211,35.7599983215332,36.060001373291016,36.060001373291016,1840400
2023-08-23,36.2400016784668,36.40999984741211,36.04999923706055,36.380001068115234,36.380001068115234,2270200
2023-08-24,36.349998474121094,36.84000015258789,36.029998779296875,36.040000915527344,36.040000915527344,2829900
2023-08-25,36.099998474121094,36.470001220703125,36.02000045776367,36.27000045776367,36.27000045776367,1890700
2023-08-28,36.36000061035156,36.54999923706055,36.220001220703125,36.380001068115234,36.380001068115234,1235000
2023-08-29,36.38999938964844,36.560001373291016,36.2599983215332,36.459999084472656,36.459999084472656,1980800
2023-08-30,36.34000015258789,36.68000030517578,36.16999816894531,36.290000915527344,36.290000915527344,2073400
2023-08-31,36.43000030517578,36.599998474121094,36.060001373291016,36.06999969482422,36.06999969482422,2906000
2023-09-01,36.31999969482422,36.31999969482422,35.310001373291016,35.689998626708984,35.689998626708984,2819800
2023-09-05,35.439998626708984,35.61000061035156,34.77000045776367,34.959999084472656,34.959999084472656,3527800
2023-09-06,35.0,35.16999816894531,34.689998626708984,35.09000015258789,35.09000015258789,3638000
2023-09-07,35.31999969482422,35.70000076293945,35.029998779296875,35.459999084472656,35.459999084472656,3746600
2023-09-08,35.439998626708984,35.79999923706055,35.369998931884766,35.619998931884766,35.619998931884766,2850300
2023-09-11,35.63999938964844,35.97999954223633,35.4900016784668,35.58000183105469,35.58000183105469,3032900
2023-09-12,35.52000045776367,35.939998626708984,35.36000061035156,35.869998931884766,35.869998931884766,2981700
2023-09-13,35.86000061035156,36.349998474121094,35.779998779296875,36.15999984741211,36.15999984741211,3073200
2023-09-14,36.40999984741211,36.900001525878906,36.31999969482422,36.88999938964844,36.88999938964844,4211800
2023-09-15,36.869998931884766,37.09000015258789,36.7400016784668,36.90999984741211,36.90999984741211,9503200
2023-09-18,37.029998779296875,37.029998779296875,36.369998931884766,36.77000045776367,36.77000045776367,2272000
2023-09-19,36.79999923706055,37.040000915527344,36.59000015258789,36.79999923706055,36.79999923706055,4448400
2023-09-20,37.029998779296875,37.029998779296875,36.380001068115234,36.560001373291016,36.560001373291016,3159000
2023-09-21,36.599998474121094,36.630001068115234,36.13999938964844,36.20000076293945,36.20000076293945,2786400
2023-09-22,36.0,36.279998779296875,35.93000030517578,36.04999923706055,36.04999923706055,2920200
2023-09-25,35.790000915527344,35.95000076293945,35.65999984741211,35.91999816894531,35.91999816894531,2216600
2023-09-26,35.810001373291016,35.83000183105469,35.2599983215332,35.310001373291016,35.310001373291016,3691800
2023-09-27,35.22999954223633,35.439998626708984,35.02000045776367,35.2400016784668,35.2400016784668,5475000
2023-09-28,35.470001220703125,35.470001220703125,34.45000076293945,34.56999969482422,34.56999969482422,6501600
2023-09-29,34.97999954223633,35.099998474121094,34.0099983215332,34.18000030517578,34.18000030517578,4533400
2023-10-02,33.900001525878906,34.0,32.40999984741211,32.599998474121094,32.599998474121094,6489300
2023-10-03,32.400001525878906,33.779998779296875,32.18000030517578,33.61000061035156,33.61000061035156,8440000
2023-10-04,33.61000061035156,33.75,33.029998779296875,33.59000015258789,33.59000015258789,4711000
2023-10-05,33.529998779296875,33.97999954223633,33.13999938964844,33.779998779296875,33.779998779296875,4748300
2023-10-06,33.349998474121094,34.31999969482422,32.97999954223633,34.25,34.25,5237900
2023-10-09,34.2400016784668,34.790000915527344,34.18000030517578,34.77000045776367,34.77000045776367,2733700
2023-10-10,34.7599983215332,35.11000061035156,34.65999984741211,35.02000045776367,35.02000045776367,3070100
2023-10-11,35.130001068115234,35.5,34.97999954223633,35.459999084472656,35.459999084472656,2607800
2023-10-12,35.380001068115234,35.459999084472656,34.97999954223633,35.29999923706055,35.29999923706055,5601500
2023-10-13,35.63999938964844,35.7400016784668,35.310001373291016,35.599998474121094,35.599998474121094,4039200
2023-10-16,35.7400016784668,36.22999954223633,35.54999923706055,36.15999984741211,36.15999984741211,2442700
