Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,33.79999923706055,34.34000015258789,33.689998626708984,34.06999969482422,34.06999969482422,4586900
2023-07-27,34.04999923706055,34.40999984741211,33.90999984741211,34.04999923706055,34.04999923706055,7467900
2023-07-28,34.220001220703125,34.220001220703125,33.77000045776367,34.060001373291016,34.060001373291016,5400300
2023-07-31,34.25,34.63999938964844,34.130001068115234,34.45000076293945,34.45000076293945,6831200
2023-08-01,34.4900016784668,34.4900016784668,33.79999923706055,34.099998474121094,34.099998474121094,5521100
2023-08-02,33.90999984741211,33.93000030517578,33.27000045776367,33.68000030517578,33.68000030517578,6000500
2023-08-03,34.029998779296875,34.84000015258789,33.970001220703125,34.439998626708984,34.439998626708984,8534700
2023-08-04,34.529998779296875,35.06999969482422,34.349998474121094,34.36000061035156,34.36000061035156,7617900
2023-08-07,34.540000915527344,34.79999923706055,34.31999969482422,34.470001220703125,34.470001220703125,4119700
2023-08-08,34.11000061035156,34.84000015258789,34.0,34.83000183105469,34.83000183105469,5682200
2023-08-09,34.970001220703125,35.459999084472656,34.970001220703125,35.2599983215332,35.2599983215332,8472600
2023-08-10,35.29999923706055,35.45000076293945,34.869998931884766,35.060001373291016,35.060001373291016,5949600
2023-08-11,35.09000015258789,35.40999984741211,35.04999923706055,35.380001068115234,35.380001068115234,4572100
2023-08-14,35.38999938964844,35.41999816894531,34.97999954223633,35.029998779296875,35.029998779296875,5002300
2023-08-15,34.849998474121094,34.91999816894531,34.619998931884766,34.7599983215332,34.7599983215332,4711800
2023-08-16,34.650001525878906,34.7599983215332,34.45000076293945,34.470001220703125,34.470001220703125,6196900
2023-08-17,34.70000076293945,35.04999923706055,34.61000061035156,34.61000061035156,34.61000061035156,4924500
2023-08-18,34.31999969482422,34.900001525878906,34.27000045776367,34.77000045776367,34.77000045776367,4328000
2023-08-21,34.81999969482422,34.97999954223633,34.4900016784668,34.83000183105469,34.83000183105469,5960600
2023-08-22,34.970001220703125,35.13999938964844,34.619998931884766,34.630001068115234,34.630001068115234,5780800
2023-08-23,34.47999954223633,34.7599983215332,34.15999984741211,34.70000076293945,34.70000076293945,6137000
2023-08-24,34.54999923706055,34.9900016784668,34.5099983215332,34.52000045776367,34.52000045776367,4446700
2023-08-25,34.72999954223633,34.959999084472656,34.54999923706055,34.66999816894531,34.66999816894531,4247500
2023-08-28,34.79999923706055,35.11000061035156,34.63999938964844,34.869998931884766,34.869998931884766,4003800
2023-08-29,34.88999938964844,34.95000076293945,34.63999938964844,34.880001068115234,34.880001068115234,3932000
2023-08-30,34.95000076293945,35.0099983215332,34.79999923706055,35.0,35.0,4164200
2023-08-31,35.029998779296875,35.06999969482422,34.529998779296875,34.529998779296875,34.529998779296875,10242300
2023-09-01,34.880001068115234,35.06999969482422,34.560001373291016,34.689998626708984,34.689998626708984,5250200
2023-09-05,34.70000076293945,34.869998931884766,34.41999816894531,34.439998626708984,34.439998626708984,6534700
2023-09-06,34.290000915527344,34.33000183105469,33.54999923706055,33.84000015258789,33.84000015258789,8081700
2023-09-07,33.869998931884766,34.36000061035156,33.81999969482422,34.189998626708984,34.189998626708984,6450200
2023-09-08,33.86000061035156,34.15999984741211,33.790000915527344,33.81999969482422,33.81999969482422,6114500
2023-09-11,34.02000045776367,34.150001525878906,33.54999923706055,33.689998626708984,33.689998626708984,5282500
2023-09-12,33.790000915527344,34.189998626708984,33.72999954223633,34.15999984741211,34.15999984741211,4599200
2023-09-13,34.209999084472656,34.29999923706055,33.95000076293945,34.2599983215332,34.2599983215332,4134900
2023-09-14,34.529998779296875,34.84000015258789,34.45000076293945,34.720001220703125,34.720001220703125,4744200
2023-09-15,34.36000061035156,34.83000183105469,34.290000915527344,34.34000015258789,34.34000015258789,10846500
2023-09-18,34.47999954223633,34.540000915527344,34.09000015258789,34.43000030517578,34.43000030517578,4554900
2023-09-19,34.689998626708984,34.689998626708984,34.09000015258789,34.290000915527344,34.290000915527344,5109500
